pais,ano,quantidade_kg,quantidade_dolar
bermudas,1976,0,0
bahamas,1976,0,0
belgica,1976,0,0
brasil,1976,0,0
bulgaria,1976,0,0
canada,1976,0,0
chile,1976,10980,15660
croacia,1976,0,0
cuba,1976,0,0
emirados_arabes_unidos,1976,0,0
eslovenia,1976,0,0
espanha,1976,17299,19252
estados_unidos,1976,0,0
franca,1976,16295,61873
georgia,1976,0,0
granada,1976,0,0
grecia,1976,0,0
hong_kong,1976,0,0
hungria,1976,0,0
indonesia,1976,0,0
irlanda,1976,0,0
israel,1976,0,0
italia,1976,11917,9896
luxemburgo,1976,0,0
mexico,1976,0,0
moldavia,1976,0,0
nova_zelandia,1976,0,0
paises_baixos,1976,0,0
panama,1976,0,0
peru,1976,0,0
portugal,1976,3972,7084
reino_unido,1976,0,0
romenia,1976,0,0
suica,1976,0,0
tunisia,1976,0,0
ucrania,1976,0,0
uruguai,1976,0,0
nao_consta_na_tabela,1976,0,0
nao_declarados,1976,0,0
outros,1976,20,118
africa_do_sul,1977,0,0
alemanha,1977,840,982
argentina,1977,0,0
australia,1977,0,0
austria,1977,0,0
bermudas,1977,0,0
bahamas,1977,0,0
belgica,1977,0,0
brasil,1977,0,0
bulgaria,1977,0,0
canada,1977,0,0
chile,1977,630,1059
croacia,1977,0,0
cuba,1977,0,0
emirados_arabes_unidos,1977,0,0
eslovenia,1977,0,0
espanha,1977,31319,36998
estados_unidos,1977,0,0
franca,1977,24584,105421
georgia,1977,0,0
granada,1977,0,0
grecia,1977,0,0
hong_kong,1977,0,0
hungria,1977,0,0
indonesia,1977,0,0
irlanda,1977,0,0
israel,1977,450,700
italia,1977,19995,17483
luxemburgo,1977,0,0
mexico,1977,8122,13185
moldavia,1977,0,0
nova_zelandia,1977,0,0
paises_baixos,1977,0,0
panama,1977,0,0
peru,1977,0,0
portugal,1977,931,1462
reino_unido,1977,0,0
romenia,1977,0,0
suica,1977,0,0
tunisia,1977,0,0
ucrania,1977,0,0
uruguai,1977,0,0
nao_consta_na_tabela,1977,0,0
nao_declarados,1977,0,0
outros,1977,0,0
africa_do_sul,1978,0,0
alemanha,1978,420,1059
argentina,1978,180,210
australia,1978,0,0
austria,1978,0,0
bermudas,1978,0,0
bahamas,1978,0,0
belgica,1978,0,0
brasil,1978,0,0
bulgaria,1978,0,0
canada,1978,0,0
chile,1978,45,76
croacia,1978,0,0
cuba,1978,0,0
emirados_arabes_unidos,1978,0,0
eslovenia,1978,0,0
espanha,1978,38780,49246
estados_unidos,1978,0,0
franca,1978,51710,236584
georgia,1978,0,0
granada,1978,0,0
grecia,1978,0,0
hong_kong,1978,0,0
hungria,1978,0,0
indonesia,1978,0,0
irlanda,1978,0,0
israel,1978,0,0
italia,1978,7119,8916
luxemburgo,1978,0,0
mexico,1978,0,0
moldavia,1978,0,0
nova_zelandia,1978,0,0
paises_baixos,1978,0,0
panama,1978,0,0
peru,1978,0,0
portugal,1978,11077,18687
reino_unido,1978,0,0
romenia,1978,0,0
suica,1978,0,0
tunisia,1978,0,0
ucrania,1978,0,0
uruguai,1978,0,0
nao_consta_na_tabela,1978,0,0
nao_declarados,1978,0,0
outros,1978,0,0
africa_do_sul,1979,0,0
alemanha,1979,1020,3901
argentina,1979,13500,16500
australia,1979,0,0
austria,1979,0,0
bermudas,1979,0,0
bahamas,1979,0,0
belgica,1979,0,0
brasil,1979,0,0
bulgaria,1979,0,0
canada,1979,0,0
chile,1979,0,0
croacia,1979,0,0
cuba,1979,0,0
emirados_arabes_unidos,1979,0,0
eslovenia,1979,0,0
espanha,1979,44226,56686
estados_unidos,1979,0,0
franca,1979,27554,169843
georgia,1979,0,0
granada,1979,0,0
grecia,1979,0,0
hong_kong,1979,0,0
hungria,1979,0,0
indonesia,1979,0,0
irlanda,1979,0,0
israel,1979,180,370
italia,1979,16234,18345
luxemburgo,1979,0,0
mexico,1979,0,0
moldavia,1979,0,0
nova_zelandia,1979,0,0
paises_baixos,1979,0,0
panama,1979,0,0
peru,1979,0,0
portugal,1979,8967,19683
reino_unido,1979,0,0
romenia,1979,0,0
suica,1979,0,0
tunisia,1979,0,0
ucrania,1979,0,0
uruguai,1979,0,0
nao_consta_na_tabela,1979,0,0
nao_declarados,1979,0,0
outros,1979,0,0
africa_do_sul,1980,0,0
alemanha,1980,332,1175
argentina,1980,0,0
australia,1980,0,0
austria,1980,0,0
bermudas,1980,0,0
bahamas,1980,0,0
belgica,1980,0,0
brasil,1980,0,0
bulgaria,1980,0,0
canada,1980,0,0
chile,1980,861,1734
croacia,1980,0,0
cuba,1980,0,0
emirados_arabes_unidos,1980,0,0
eslovenia,1980,0,0
espanha,1980,45842,49789
estados_unidos,1980,0,0
franca,1980,13235,82136
georgia,1980,0,0
granada,1980,0,0
grecia,1980,0,0
hong_kong,1980,0,0
hungria,1980,0,0
indonesia,1980,0,0
irlanda,1980,0,0
israel,1980,585,1435
italia,1980,20932,33860
luxemburgo,1980,0,0
mexico,1980,0,0
moldavia,1980,0,0
nova_zelandia,1980,0,0
paises_baixos,1980,0,0
panama,1980,0,0
peru,1980,0,0
portugal,1980,4242,8979
reino_unido,1980,0,0
romenia,1980,0,0
suica,1980,0,0
tunisia,1980,0,0
ucrania,1980,0,0
uruguai,1980,0,0
nao_consta_na_tabela,1980,0,0
nao_declarados,1980,0,0
outros,1980,0,0
africa_do_sul,1981,0,0
alemanha,1981,753,1860
argentina,1981,0,0
australia,1981,0,0
austria,1981,0,0
bermudas,1981,0,0
bahamas,1981,0,0
belgica,1981,0,0
brasil,1981,0,0
bulgaria,1981,0,0
canada,1981,0,0
chile,1981,18090,25350
croacia,1981,0,0
cuba,1981,0,0
emirados_arabes_unidos,1981,0,0
eslovenia,1981,0,0
espanha,1981,25685,21293
estados_unidos,1981,0,0
franca,1981,14555,65022
georgia,1981,0,0
granada,1981,0,0
grecia,1981,0,0
hong_kong,1981,0,0
hungria,1981,0,0
indonesia,1981,0,0
irlanda,1981,0,0
israel,1981,360,985
italia,1981,17290,20568
luxemburgo,1981,0,0
mexico,1981,0,0
moldavia,1981,0,0
nova_zelandia,1981,0,0
paises_baixos,1981,0,0
panama,1981,0,0
peru,1981,0,0
portugal,1981,284778,368103
reino_unido,1981,0,0
romenia,1981,0,0
suica,1981,0,0
tunisia,1981,0,0
ucrania,1981,0,0
uruguai,1981,0,0
nao_consta_na_tabela,1981,0,0
nao_declarados,1981,0,0
outros,1981,6075,15875
africa_do_sul,1982,0,0
alemanha,1982,117270,101714
argentina,1982,0,0
australia,1982,0,0
austria,1982,0,0
bermudas,1982,0,0
bahamas,1982,0,0
belgica,1982,0,0
brasil,1982,0,0
bulgaria,1982,0,0
canada,1982,0,0
chile,1982,14865,21614
croacia,1982,0,0
cuba,1982,0,0
emirados_arabes_unidos,1982,0,0
eslovenia,1982,0,0
espanha,1982,46249,47183
estados_unidos,1982,0,0
franca,1982,13128,32209
georgia,1982,0,0
granada,1982,0,0
grecia,1982,0,0
hong_kong,1982,0,0
hungria,1982,0,0
indonesia,1982,0,0
irlanda,1982,0,0
israel,1982,360,1001
italia,1982,32542,35237
luxemburgo,1982,0,0
mexico,1982,0,0
moldavia,1982,0,0
nova_zelandia,1982,0,0
paises_baixos,1982,0,0
panama,1982,0,0
peru,1982,0,0
portugal,1982,242143,311212
reino_unido,1982,0,0
romenia,1982,0,0
suica,1982,0,0
tunisia,1982,0,0
ucrania,1982,0,0
uruguai,1982,0,0
nao_consta_na_tabela,1982,0,0
nao_declarados,1982,0,0
outros,1982,1350,10200
africa_do_sul,1983,0,0
alemanha,1983,215712,193026
argentina,1983,0,0
australia,1983,0,0
austria,1983,0,0
bermudas,1983,0,0
bahamas,1983,0,0
belgica,1983,0,0
brasil,1983,0,0
bulgaria,1983,0,0
canada,1983,0,0
chile,1983,900,1650
croacia,1983,0,0
cuba,1983,0,0
emirados_arabes_unidos,1983,0,0
eslovenia,1983,0,0
espanha,1983,17190,18043
estados_unidos,1983,0,0
franca,1983,16253,45318
georgia,1983,0,0
granada,1983,0,0
grecia,1983,0,0
hong_kong,1983,0,0
hungria,1983,0,0
indonesia,1983,0,0
irlanda,1983,0,0
israel,1983,270,749
italia,1983,9000,7645
luxemburgo,1983,0,0
mexico,1983,0,0
moldavia,1983,0,0
nova_zelandia,1983,0,0
paises_baixos,1983,0,0
panama,1983,0,0
peru,1983,0,0
portugal,1983,231759,274033
reino_unido,1983,0,0
romenia,1983,0,0
suica,1983,0,0
tunisia,1983,0,0
ucrania,1983,0,0
uruguai,1983,0,0
nao_consta_na_tabela,1983,0,0
nao_declarados,1983,0,0
outros,1983,1188,8588
africa_do_sul,1984,0,0
alemanha,1984,3360,3130
argentina,1984,0,0
australia,1984,0,0
austria,1984,0,0
bermudas,1984,0,0
bahamas,1984,0,0
belgica,1984,0,0
brasil,1984,0,0
bulgaria,1984,0,0
canada,1984,0,0
chile,1984,4200,5500
croacia,1984,0,0
cuba,1984,0,0
emirados_arabes_unidos,1984,0,0
eslovenia,1984,0,0
espanha,1984,12824,13110
estados_unidos,1984,0,0
franca,1984,11308,37594
georgia,1984,0,0
granada,1984,0,0
grecia,1984,0,0
hong_kong,1984,0,0
hungria,1984,0,0
indonesia,1984,0,0
irlanda,1984,0,0
israel,1984,720,1880
italia,1984,2430,1917
luxemburgo,1984,0,0
mexico,1984,4158,6060
moldavia,1984,0,0
nova_zelandia,1984,0,0
paises_baixos,1984,0,0
panama,1984,0,0
peru,1984,0,0
portugal,1984,126855,136371
reino_unido,1984,0,0
romenia,1984,0,0
suica,1984,0,0
tunisia,1984,0,0
ucrania,1984,0,0
uruguai,1984,0,0
nao_consta_na_tabela,1984,0,0
nao_declarados,1984,0,0
outros,1984,1080,7152
africa_do_sul,1985,0,0
alemanha,1985,0,0
argentina,1985,0,0
australia,1985,0,0
austria,1985,0,0
bermudas,1985,0,0
bahamas,1985,0,0
belgica,1985,0,0
brasil,1985,0,0
bulgaria,1985,0,0
canada,1985,0,0
chile,1985,0,0
croacia,1985,0,0
cuba,1985,0,0
emirados_arabes_unidos,1985,0,0
eslovenia,1985,0,0
espanha,1985,19005,29323
estados_unidos,1985,0,0
franca,1985,35317,118807
georgia,1985,0,0
granada,1985,0,0
grecia,1985,0,0
hong_kong,1985,0,0
hungria,1985,0,0
indonesia,1985,0,0
irlanda,1985,0,0
israel,1985,0,0
italia,1985,12456,15821
luxemburgo,1985,0,0
mexico,1985,0,0
moldavia,1985,0,0
nova_zelandia,1985,0,0
paises_baixos,1985,0,0
panama,1985,0,0
peru,1985,0,0
portugal,1985,245613,247970
reino_unido,1985,0,0
romenia,1985,0,0
suica,1985,0,0
tunisia,1985,0,0
ucrania,1985,0,0
uruguai,1985,0,0
nao_consta_na_tabela,1985,0,0
nao_declarados,1985,0,0
outros,1985,450,700
africa_do_sul,1986,0,0
alemanha,1986,32490,37388
argentina,1986,270,990
australia,1986,0,0
austria,1986,0,0
bermudas,1986,0,0
bahamas,1986,0,0
belgica,1986,0,0
brasil,1986,0,0
bulgaria,1986,0,0
canada,1986,0,0
chile,1986,900,800
croacia,1986,0,0
cuba,1986,0,0
emirados_arabes_unidos,1986,0,0
eslovenia,1986,0,0
espanha,1986,43920,67595
estados_unidos,1986,0,0
franca,1986,37062,127661
georgia,1986,0,0
granada,1986,0,0
grecia,1986,0,0
hong_kong,1986,0,0
hungria,1986,0,0
indonesia,1986,0,0
irlanda,1986,0,0
israel,1986,909,1672
italia,1986,20355,29342
luxemburgo,1986,0,0
mexico,1986,0,0
moldavia,1986,0,0
nova_zelandia,1986,0,0
paises_baixos,1986,0,0
panama,1986,0,0
peru,1986,0,0
portugal,1986,436485,468813
reino_unido,1986,0,0
romenia,1986,0,0
suica,1986,0,0
tunisia,1986,0,0
ucrania,1986,0,0
uruguai,1986,0,0
nao_consta_na_tabela,1986,0,0
nao_declarados,1986,0,0
outros,1986,2934,5056
africa_do_sul,1987,0,0
alemanha,1987,1800,2000
argentina,1987,0,0
australia,1987,0,0
austria,1987,0,0
bermudas,1987,0,0
bahamas,1987,0,0
belgica,1987,0,0
brasil,1987,0,0
bulgaria,1987,0,0
canada,1987,0,0
chile,1987,450,482
croacia,1987,0,0
cuba,1987,0,0
emirados_arabes_unidos,1987,0,0
eslovenia,1987,0,0
espanha,1987,35910,52044
estados_unidos,1987,0,0
franca,1987,15550,135589
georgia,1987,0,0
granada,1987,0,0
grecia,1987,0,0
hong_kong,1987,0,0
hungria,1987,0,0
indonesia,1987,0,0
irlanda,1987,0,0
israel,1987,765,1720
italia,1987,16640,22399
luxemburgo,1987,0,0
mexico,1987,0,0
moldavia,1987,0,0
nova_zelandia,1987,0,0
paises_baixos,1987,0,0
panama,1987,0,0
peru,1987,0,0
portugal,1987,228933,273749
reino_unido,1987,0,0
romenia,1987,0,0
suica,1987,0,0
tunisia,1987,0,0
ucrania,1987,0,0
uruguai,1987,0,0
nao_consta_na_tabela,1987,0,0
nao_declarados,1987,0,0
outros,1987,0,0
africa_do_sul,1988,0,0
alemanha,1988,450,534
argentina,1988,315,840
australia,1988,0,0
austria,1988,0,0
bermudas,1988,0,0
bahamas,1988,0,0
belgica,1988,0,0
brasil,1988,0,0
bulgaria,1988,0,0
canada,1988,0,0
chile,1988,0,0
croacia,1988,0,0
cuba,1988,0,0
emirados_arabes_unidos,1988,0,0
eslovenia,1988,0,0
espanha,1988,41070,54402
estados_unidos,1988,0,0
franca,1988,32809,204117
georgia,1988,0,0
granada,1988,0,0
grecia,1988,0,0
hong_kong,1988,0,0
hungria,1988,0,0
indonesia,1988,0,0
irlanda,1988,0,0
israel,1988,0,0
italia,1988,31077,39084
luxemburgo,1988,0,0
mexico,1988,0,0
moldavia,1988,0,0
nova_zelandia,1988,0,0
paises_baixos,1988,0,0
panama,1988,0,0
peru,1988,0,0
portugal,1988,225450,303888
reino_unido,1988,0,0
romenia,1988,0,0
suica,1988,0,0
tunisia,1988,0,0
ucrania,1988,0,0
uruguai,1988,0,0
nao_consta_na_tabela,1988,0,0
nao_declarados,1988,0,0
outros,1988,1800,2600
africa_do_sul,1989,0,0
alemanha,1989,9000,17431
argentina,1989,5176,15000
australia,1989,0,0
austria,1989,0,0
bermudas,1989,0,0
bahamas,1989,0,0
belgica,1989,0,0
brasil,1989,0,0
bulgaria,1989,0,0
canada,1989,0,0
chile,1989,7449,12675
croacia,1989,0,0
cuba,1989,0,0
emirados_arabes_unidos,1989,0,0
eslovenia,1989,0,0
espanha,1989,58995,143790
estados_unidos,1989,0,0
franca,1989,52601,358096
georgia,1989,0,0
granada,1989,0,0
grecia,1989,0,0
hong_kong,1989,0,0
hungria,1989,0,0
indonesia,1989,0,0
irlanda,1989,0,0
israel,1989,0,0
italia,1989,26802,68918
luxemburgo,1989,0,0
mexico,1989,0,0
moldavia,1989,0,0
nova_zelandia,1989,0,0
paises_baixos,1989,0,0
panama,1989,0,0
peru,1989,0,0
portugal,1989,7740,16240
reino_unido,1989,0,0
romenia,1989,0,0
suica,1989,0,0
tunisia,1989,0,0
ucrania,1989,0,0
uruguai,1989,0,0
nao_consta_na_tabela,1989,0,0
nao_declarados,1989,0,0
outros,1989,0,0
africa_do_sul,1990,0,0
alemanha,1990,12613,29121
argentina,1990,4500,20000
australia,1990,0,0
austria,1990,0,0
bermudas,1990,0,0
bahamas,1990,0,0
belgica,1990,0,0
brasil,1990,0,0
bulgaria,1990,0,0
canada,1990,0,0
chile,1990,540,1200
croacia,1990,0,0
cuba,1990,0,0
emirados_arabes_unidos,1990,0,0
eslovenia,1990,0,0
espanha,1990,121856,355275
estados_unidos,1990,0,0
franca,1990,32371,448505
georgia,1990,0,0
granada,1990,0,0
grecia,1990,0,0
hong_kong,1990,0,0
hungria,1990,0,0
indonesia,1990,0,0
irlanda,1990,0,0
israel,1990,0,0
italia,1990,24120,73084
luxemburgo,1990,0,0
mexico,1990,0,0
moldavia,1990,0,0
nova_zelandia,1990,0,0
paises_baixos,1990,0,0
panama,1990,0,0
peru,1990,0,0
portugal,1990,9467,24269
reino_unido,1990,0,0
romenia,1990,0,0
suica,1990,0,0
tunisia,1990,0,0
ucrania,1990,0,0
uruguai,1990,0,0
nao_consta_na_tabela,1990,0,0
nao_declarados,1990,0,0
outros,1990,1170,5042
africa_do_sul,1991,0,0
alemanha,1991,11275,41978
argentina,1991,24889,83975
australia,1991,0,0
austria,1991,0,0
bermudas,1991,0,0
bahamas,1991,0,0
belgica,1991,0,0
brasil,1991,0,0
bulgaria,1991,0,0
canada,1991,0,0
chile,1991,10800,28600
croacia,1991,0,0
cuba,1991,0,0
emirados_arabes_unidos,1991,0,0
eslovenia,1991,0,0
espanha,1991,92798,294496
estados_unidos,1991,0,0
franca,1991,33945,353361
georgia,1991,0,0
granada,1991,0,0
grecia,1991,0,0
hong_kong,1991,0,0
hungria,1991,0,0
indonesia,1991,0,0
irlanda,1991,0,0
israel,1991,0,0
italia,1991,35118,101279
luxemburgo,1991,0,0
mexico,1991,0,0
moldavia,1991,0,0
nova_zelandia,1991,0,0
paises_baixos,1991,0,0
panama,1991,0,0
peru,1991,0,0
portugal,1991,4185,11095
reino_unido,1991,0,0
romenia,1991,0,0
suica,1991,0,0
tunisia,1991,0,0
ucrania,1991,0,0
uruguai,1991,0,0
nao_consta_na_tabela,1991,0,0
nao_declarados,1991,0,0
outros,1991,3935,12358
africa_do_sul,1992,0,0
alemanha,1992,6059,13660
argentina,1992,7020,18650
australia,1992,0,0
austria,1992,0,0
bermudas,1992,0,0
bahamas,1992,0,0
belgica,1992,0,0
brasil,1992,0,0
bulgaria,1992,0,0
canada,1992,0,0
chile,1992,0,0
croacia,1992,0,0
cuba,1992,0,0
emirados_arabes_unidos,1992,0,0
eslovenia,1992,0,0
espanha,1992,63633,215873
estados_unidos,1992,0,0
franca,1992,15001,156403
georgia,1992,0,0
granada,1992,0,0
grecia,1992,0,0
hong_kong,1992,0,0
hungria,1992,0,0
indonesia,1992,0,0
irlanda,1992,0,0
israel,1992,0,0
italia,1992,17241,50017
luxemburgo,1992,0,0
mexico,1992,0,0
moldavia,1992,0,0
nova_zelandia,1992,0,0
paises_baixos,1992,0,0
panama,1992,0,0
peru,1992,0,0
portugal,1992,4545,10906
reino_unido,1992,0,0
romenia,1992,0,0
suica,1992,0,0
tunisia,1992,0,0
ucrania,1992,0,0
uruguai,1992,0,0
nao_consta_na_tabela,1992,0,0
nao_declarados,1992,0,0
outros,1992,688,3301
africa_do_sul,1993,0,0
alemanha,1993,39747,110948
argentina,1993,17205,63626
australia,1993,0,0
austria,1993,0,0
bermudas,1993,0,0
bahamas,1993,0,0
belgica,1993,0,0
brasil,1993,0,0
bulgaria,1993,0,0
canada,1993,0,0
chile,1993,1560,4860
croacia,1993,0,0
cuba,1993,0,0
emirados_arabes_unidos,1993,0,0
eslovenia,1993,0,0
espanha,1993,172218,584200
estados_unidos,1993,0,0
franca,1993,54501,543157
georgia,1993,0,0
granada,1993,0,0
grecia,1993,0,0
hong_kong,1993,0,0
hungria,1993,0,0
indonesia,1993,0,0
irlanda,1993,0,0
israel,1993,0,0
italia,1993,132449,265440
luxemburgo,1993,0,0
mexico,1993,0,0
moldavia,1993,0,0
nova_zelandia,1993,0,0
paises_baixos,1993,0,0
panama,1993,0,0
peru,1993,0,0
portugal,1993,6870,19783
reino_unido,1993,0,0
romenia,1993,0,0
suica,1993,0,0
tunisia,1993,0,0
ucrania,1993,0,0
uruguai,1993,0,0
nao_consta_na_tabela,1993,0,0
nao_declarados,1993,0,0
outros,1993,3902,10176
africa_do_sul,1994,0,0
alemanha,1994,37942,84842
argentina,1994,8270,32089
australia,1994,0,0
austria,1994,0,0
bermudas,1994,0,0
bahamas,1994,0,0
belgica,1994,0,0
brasil,1994,0,0
bulgaria,1994,0,0
canada,1994,0,0
chile,1994,4590,13224
croacia,1994,0,0
cuba,1994,0,0
emirados_arabes_unidos,1994,0,0
eslovenia,1994,0,0
espanha,1994,182952,601583
estados_unidos,1994,0,0
franca,1994,209274,1602204
georgia,1994,0,0
granada,1994,0,0
grecia,1994,0,0
hong_kong,1994,0,0
hungria,1994,0,0
indonesia,1994,0,0
irlanda,1994,0,0
israel,1994,0,0
italia,1994,232676,501486
luxemburgo,1994,0,0
mexico,1994,0,0
moldavia,1994,0,0
nova_zelandia,1994,0,0
paises_baixos,1994,0,0
panama,1994,0,0
peru,1994,0,0
portugal,1994,17827,43097
reino_unido,1994,0,0
romenia,1994,0,0
suica,1994,0,0
tunisia,1994,0,0
ucrania,1994,0,0
uruguai,1994,0,0
nao_consta_na_tabela,1994,0,0
nao_declarados,1994,0,0
outros,1994,8979,19787
africa_do_sul,1995,0,0
alemanha,1995,75829,170816
argentina,1995,17382,68936
australia,1995,0,0
austria,1995,0,0
bermudas,1995,0,0
bahamas,1995,0,0
belgica,1995,0,0
brasil,1995,0,0
bulgaria,1995,0,0
canada,1995,0,0
chile,1995,24237,73649
croacia,1995,0,0
cuba,1995,0,0
emirados_arabes_unidos,1995,0,0
eslovenia,1995,0,0
espanha,1995,269731,903594
estados_unidos,1995,0,0
franca,1995,234968,1672679
