pais,ano,quantidade_kg,quantidade_dolar
servia,1985,0,0
siria,1985,0,0
suazilandia,1985,0,0
suica,1985,0,0
tcheca_republica,1985,0,0
tunisia,1985,0,0
turquia,1985,0,0
ucrania,1985,0,0
uruguai,1985,0,0
nao_consta_na_tabela,1985,0,0
nao_declarados,1985,0,0
outros,1985,5400,12812
africa_do_sul,1986,0,0
alemanha,1986,2357113,3008737
argelia,1986,0,0
arabia_saudita,1986,0,0
argentina,1986,170413,242678
armenia,1986,0,0
australia,1986,0,0
austria,1986,1740,3508
bermudas,1986,0,0
belgica,1986,0,0
bolivia,1986,0,0
bosnia_herzegovina,1986,0,0
brasil,1986,0,0
bulgaria,1986,0,0
canada,1986,0,0
chile,1986,1347894,1416109
china,1986,0,0
coreia_do_sul_republica,1986,0,0
croacia,1986,0,0
cuba,1986,0,0
emirados_arabes_unidos,1986,0,0
eslovenia,1986,0,0
eslovaquia,1986,0,0
espanha,1986,52429,61130
estados_unidos,1986,5796,9218
franca,1986,625421,980754
georgia,1986,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1986,0,0
grecia,1986,0,0
hong_kong,1986,0,0
hungria,1986,0,0
indonesia,1986,0,0
irlanda,1986,0,0
israel,1986,0,0
italia,1986,430029,601494
japao,1986,0,0
iugoslavia,1986,0,0
libano,1986,0,0
luxemburgo,1986,0,0
macedonia,1986,0,0
marrocos,1986,0,0
mexico,1986,0,0
moldavia,1986,0,0
montenegro,1986,0,0
noruega,1986,0,0
nova_zelandia,1986,0,0
paises_baixos_holanda,1986,0,0
panama,1986,0,0
peru,1986,0,0
porto_rico,1986,0,0
portugal,1986,2270772,2258643
reino_unido,1986,0,0
republica_dominicana,1986,0,0
romenia,1986,0,0
russia,1986,0,0
san_marino,1986,0,0
servia,1986,0,0
siria,1986,0,0
suazilandia,1986,0,0
suica,1986,0,0
tcheca_republica,1986,0,0
tunisia,1986,0,0
turquia,1986,0,0
ucrania,1986,0,0
uruguai,1986,0,0
nao_consta_na_tabela,1986,0,0
nao_declarados,1986,0,0
outros,1986,15717,18768
africa_do_sul,1987,0,0
alemanha,1987,1307519,1863924
argelia,1987,0,0
arabia_saudita,1987,0,0
argentina,1987,98854,136841
armenia,1987,0,0
australia,1987,0,0
austria,1987,2520,7650
bermudas,1987,0,0
belgica,1987,0,0
bolivia,1987,0,0
bosnia_herzegovina,1987,0,0
brasil,1987,0,0
bulgaria,1987,0,0
canada,1987,0,0
chile,1987,914549,1008445
china,1987,0,0
coreia_do_sul_republica,1987,0,0
croacia,1987,0,0
cuba,1987,0,0
emirados_arabes_unidos,1987,0,0
eslovenia,1987,0,0
eslovaquia,1987,0,0
espanha,1987,71472,101606
estados_unidos,1987,16517,17965
franca,1987,340250,653846
georgia,1987,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1987,0,0
grecia,1987,0,0
hong_kong,1987,0,0
hungria,1987,0,0
indonesia,1987,0,0
irlanda,1987,0,0
israel,1987,0,0
italia,1987,306950,467597
japao,1987,0,0
iugoslavia,1987,17835,14390
libano,1987,0,0
luxemburgo,1987,0,0
macedonia,1987,0,0
marrocos,1987,0,0
mexico,1987,0,0
moldavia,1987,0,0
montenegro,1987,0,0
noruega,1987,0,0
nova_zelandia,1987,0,0
paises_baixos_holanda,1987,0,0
panama,1987,0,0
peru,1987,0,0
porto_rico,1987,0,0
portugal,1987,1477093,1610041
reino_unido,1987,0,0
republica_dominicana,1987,0,0
romenia,1987,0,0
russia,1987,0,0
san_marino,1987,0,0
servia,1987,0,0
siria,1987,0,0
suazilandia,1987,0,0
suica,1987,0,0
tcheca_republica,1987,0,0
tunisia,1987,0,0
turquia,1987,0,0
ucrania,1987,0,0
uruguai,1987,0,0
nao_consta_na_tabela,1987,0,0
nao_declarados,1987,0,0
outros,1987,28,40
africa_do_sul,1988,0,0
alemanha,1988,2029271,2757417
argelia,1988,0,0
arabia_saudita,1988,0,0
argentina,1988,414931,590758
armenia,1988,0,0
australia,1988,0,0
austria,1988,1800,7045
bermudas,1988,0,0
belgica,1988,0,0
bolivia,1988,0,0
bosnia_herzegovina,1988,0,0
brasil,1988,0,0
bulgaria,1988,0,0
canada,1988,0,0
chile,1988,1240065,1474473
china,1988,0,0
coreia_do_sul_republica,1988,0,0
croacia,1988,0,0
cuba,1988,0,0
emirados_arabes_unidos,1988,0,0
eslovenia,1988,0,0
eslovaquia,1988,0,0
espanha,1988,67339,108259
estados_unidos,1988,6120,7880
franca,1988,435573,724549
georgia,1988,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1988,0,0
grecia,1988,0,0
hong_kong,1988,0,0
hungria,1988,0,0
indonesia,1988,0,0
irlanda,1988,0,0
israel,1988,0,0
italia,1988,410419,703116
japao,1988,0,0
iugoslavia,1988,20160,17700
libano,1988,0,0
luxemburgo,1988,0,0
macedonia,1988,0,0
marrocos,1988,0,0
mexico,1988,0,0
moldavia,1988,0,0
montenegro,1988,0,0
noruega,1988,0,0
nova_zelandia,1988,0,0
paises_baixos_holanda,1988,0,0
panama,1988,0,0
peru,1988,0,0
porto_rico,1988,0,0
portugal,1988,1454323,1884873
reino_unido,1988,0,0
republica_dominicana,1988,0,0
romenia,1988,0,0
russia,1988,0,0
san_marino,1988,0,0
servia,1988,0,0
siria,1988,0,0
suazilandia,1988,0,0
suica,1988,0,0
tcheca_republica,1988,0,0
tunisia,1988,0,0
turquia,1988,0,0
ucrania,1988,0,0
uruguai,1988,0,0
nao_consta_na_tabela,1988,0,0
nao_declarados,1988,0,0
outros,1988,435,450
africa_do_sul,1989,0,0
alemanha,1989,2885143,4074739
argelia,1989,0,0
arabia_saudita,1989,0,0
argentina,1989,716062,1153585
armenia,1989,0,0
australia,1989,0,0
austria,1989,0,0
bermudas,1989,0,0
belgica,1989,0,0
bolivia,1989,0,0
bosnia_herzegovina,1989,0,0
brasil,1989,0,0
bulgaria,1989,0,0
canada,1989,0,0
chile,1989,2020687,2675722
china,1989,0,0
coreia_do_sul_republica,1989,0,0
croacia,1989,0,0
cuba,1989,0,0
emirados_arabes_unidos,1989,0,0
eslovenia,1989,0,0
eslovaquia,1989,0,0
espanha,1989,54954,130171
estados_unidos,1989,14400,53390
franca,1989,701300,1422973
georgia,1989,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1989,0,0
grecia,1989,0,0
hong_kong,1989,0,0
hungria,1989,0,0
indonesia,1989,0,0
irlanda,1989,0,0
israel,1989,0,0
italia,1989,750290,1341632
japao,1989,0,0
iugoslavia,1989,17100,19150
libano,1989,0,0
luxemburgo,1989,0,0
macedonia,1989,0,0
marrocos,1989,0,0
mexico,1989,0,0
moldavia,1989,0,0
montenegro,1989,0,0
noruega,1989,0,0
nova_zelandia,1989,0,0
paises_baixos_holanda,1989,0,0
panama,1989,0,0
peru,1989,0,0
porto_rico,1989,0,0
portugal,1989,1690391,2924935
reino_unido,1989,0,0
republica_dominicana,1989,0,0
romenia,1989,0,0
russia,1989,0,0
san_marino,1989,0,0
servia,1989,0,0
siria,1989,0,0
suazilandia,1989,0,0
suica,1989,0,0
tcheca_republica,1989,0,0
tunisia,1989,0,0
turquia,1989,0,0
ucrania,1989,0,0
uruguai,1989,0,0
nao_consta_na_tabela,1989,0,0
nao_declarados,1989,0,0
outros,1989,10788,21458
africa_do_sul,1990,0,0
alemanha,1990,3342223,5875679
argelia,1990,0,0
arabia_saudita,1990,0,0
argentina,1990,455774,721398
armenia,1990,0,0
australia,1990,0,0
austria,1990,0,0
bermudas,1990,0,0
belgica,1990,0,0
bolivia,1990,0,0
bosnia_herzegovina,1990,0,0
brasil,1990,0,0
bulgaria,1990,0,0
canada,1990,0,0
chile,1990,1530497,2034195
china,1990,0,0
coreia_do_sul_republica,1990,0,0
croacia,1990,0,0
cuba,1990,0,0
emirados_arabes_unidos,1990,0,0
eslovenia,1990,0,0
eslovaquia,1990,0,0
espanha,1990,132157,503357
estados_unidos,1990,27900,142509
franca,1990,479460,1807082
georgia,1990,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1990,0,0
grecia,1990,0,0
hong_kong,1990,0,0
hungria,1990,0,0
indonesia,1990,0,0
irlanda,1990,0,0
israel,1990,0,0
italia,1990,497616,1284638
japao,1990,0,0
iugoslavia,1990,38640,44100
libano,1990,0,0
luxemburgo,1990,0,0
macedonia,1990,0,0
marrocos,1990,0,0
mexico,1990,0,0
moldavia,1990,0,0
montenegro,1990,0,0
noruega,1990,0,0
nova_zelandia,1990,0,0
paises_baixos_holanda,1990,0,0
panama,1990,0,0
peru,1990,0,0
porto_rico,1990,0,0
portugal,1990,1423882,2793037
reino_unido,1990,0,0
republica_dominicana,1990,0,0
romenia,1990,0,0
russia,1990,0,0
san_marino,1990,0,0
servia,1990,0,0
siria,1990,0,0
suazilandia,1990,0,0
suica,1990,0,0
tcheca_republica,1990,0,0
tunisia,1990,0,0
turquia,1990,0,0
ucrania,1990,0,0
uruguai,1990,0,0
nao_consta_na_tabela,1990,0,0
nao_declarados,1990,0,0
outros,1990,65835,145083
africa_do_sul,1991,0,0
alemanha,1991,3096425,4545305
argelia,1991,0,0
arabia_saudita,1991,0,0
argentina,1991,852441,1493649
armenia,1991,0,0
australia,1991,0,0
austria,1991,6180,21658
bermudas,1991,0,0
belgica,1991,0,0
bolivia,1991,0,0
bosnia_herzegovina,1991,0,0
brasil,1991,0,0
bulgaria,1991,0,0
canada,1991,0,0
chile,1991,1424430,1869655
china,1991,0,0
coreia_do_sul_republica,1991,0,0
croacia,1991,0,0
cuba,1991,0,0
emirados_arabes_unidos,1991,0,0
eslovenia,1991,0,0
eslovaquia,1991,0,0
espanha,1991,52892,169698
estados_unidos,1991,25655,62170
franca,1991,503488,1870305
georgia,1991,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1991,0,0
grecia,1991,0,0
hong_kong,1991,0,0
hungria,1991,0,0
indonesia,1991,0,0
irlanda,1991,0,0
israel,1991,0,0
italia,1991,566035,1331248
japao,1991,0,0
iugoslavia,1991,25650,31825
libano,1991,0,0
luxemburgo,1991,0,0
macedonia,1991,0,0
marrocos,1991,0,0
mexico,1991,0,0
moldavia,1991,0,0
montenegro,1991,0,0
noruega,1991,0,0
nova_zelandia,1991,0,0
paises_baixos_holanda,1991,0,0
panama,1991,0,0
peru,1991,0,0
porto_rico,1991,0,0
portugal,1991,1361858,2525520
reino_unido,1991,0,0
republica_dominicana,1991,0,0
romenia,1991,0,0
russia,1991,0,0
san_marino,1991,0,0
servia,1991,0,0
siria,1991,0,0
suazilandia,1991,0,0
suica,1991,0,0
tcheca_republica,1991,0,0
tunisia,1991,0,0
turquia,1991,0,0
ucrania,1991,0,0
uruguai,1991,0,0
nao_consta_na_tabela,1991,0,0
nao_declarados,1991,0,0
outros,1991,97662,161151
africa_do_sul,1992,0,0
alemanha,1992,2515557,3644055
argelia,1992,0,0
arabia_saudita,1992,0,0
argentina,1992,444896,815668
armenia,1992,0,0
australia,1992,0,0
austria,1992,0,0
bermudas,1992,0,0
belgica,1992,20700,30575
bolivia,1992,0,0
bosnia_herzegovina,1992,0,0
brasil,1992,0,0
bulgaria,1992,0,0
canada,1992,0,0
chile,1992,1073114,1421889
china,1992,0,0
coreia_do_sul_republica,1992,0,0
croacia,1992,0,0
cuba,1992,0,0
emirados_arabes_unidos,1992,0,0
eslovenia,1992,0,0
eslovaquia,1992,0,0
espanha,1992,51921,144087
estados_unidos,1992,16836,44552
franca,1992,356417,888246
georgia,1992,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1992,0,0
grecia,1992,0,0
hong_kong,1992,0,0
hungria,1992,0,0
indonesia,1992,0,0
irlanda,1992,0,0
israel,1992,0,0
italia,1992,540439,1307032
japao,1992,0,0
iugoslavia,1992,25596,31968
libano,1992,0,0
luxemburgo,1992,0,0
macedonia,1992,0,0
marrocos,1992,0,0
mexico,1992,0,0
moldavia,1992,0,0
montenegro,1992,0,0
noruega,1992,0,0
nova_zelandia,1992,0,0
paises_baixos_holanda,1992,0,0
panama,1992,0,0
peru,1992,0,0
porto_rico,1992,0,0
portugal,1992,1034446,1792170
reino_unido,1992,0,0
republica_dominicana,1992,0,0
romenia,1992,0,0
russia,1992,0,0
san_marino,1992,0,0
servia,1992,0,0
siria,1992,0,0
suazilandia,1992,0,0
suica,1992,0,0
tcheca_republica,1992,0,0
tunisia,1992,0,0
turquia,1992,0,0
ucrania,1992,0,0
uruguai,1992,11247,21795
nao_consta_na_tabela,1992,0,0
nao_declarados,1992,0,0
outros,1992,24465,59352
africa_do_sul,1993,0,0
alemanha,1993,5721360,7155615
argelia,1993,0,0
arabia_saudita,1993,0,0
argentina,1993,359542,795068
armenia,1993,0,0
australia,1993,0,0
austria,1993,3580,5128
bermudas,1993,0,0
belgica,1993,882,1391
bolivia,1993,0,0
bosnia_herzegovina,1993,0,0
brasil,1993,0,0
bulgaria,1993,0,0
canada,1993,0,0
chile,1993,1633996,2655683
china,1993,0,0
coreia_do_sul_republica,1993,0,0
croacia,1993,0,0
cuba,1993,0,0
emirados_arabes_unidos,1993,0,0
eslovenia,1993,0,0
eslovaquia,1993,0,0
espanha,1993,48534,128664
estados_unidos,1993,77914,177471
franca,1993,924323,2132215
georgia,1993,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1993,0,0
grecia,1993,0,0
hong_kong,1993,0,0
hungria,1993,0,0
indonesia,1993,0,0
irlanda,1993,0,0
israel,1993,0,0
italia,1993,1333424,2404136
japao,1993,0,0
iugoslavia,1993,8550,10500
libano,1993,0,0
luxemburgo,1993,0,0
macedonia,1993,0,0
marrocos,1993,0,0
mexico,1993,0,0
moldavia,1993,0,0
montenegro,1993,0,0
noruega,1993,0,0
nova_zelandia,1993,0,0
paises_baixos_holanda,1993,0,0
panama,1993,0,0
peru,1993,0,0
porto_rico,1993,0,0
portugal,1993,1678448,2873315
reino_unido,1993,0,0
republica_dominicana,1993,0,0
romenia,1993,0,0
russia,1993,0,0
san_marino,1993,0,0
servia,1993,0,0
siria,1993,0,0
suazilandia,1993,0,0
suica,1993,0,0
tcheca_republica,1993,0,0
tunisia,1993,0,0
turquia,1993,0,0
ucrania,1993,0,0
uruguai,1993,33040,69221
nao_consta_na_tabela,1993,0,0
nao_declarados,1993,0,0
outros,1993,146730,412893
africa_do_sul,1994,0,0
alemanha,1994,11047710,16068528
argelia,1994,0,0
arabia_saudita,1994,0,0
argentina,1994,446315,730091
armenia,1994,0,0
australia,1994,0,0
austria,1994,910,5612
bermudas,1994,0,0
belgica,1994,0,0
bolivia,1994,0,0
bosnia_herzegovina,1994,0,0
brasil,1994,0,0
bulgaria,1994,0,0
canada,1994,0,0
chile,1994,2347724,3822138
china,1994,0,0
coreia_do_sul_republica,1994,0,0
croacia,1994,0,0
cuba,1994,0,0
emirados_arabes_unidos,1994,0,0
eslovenia,1994,0,0
eslovaquia,1994,0,0
espanha,1994,166267,362863
estados_unidos,1994,93789,212884
franca,1994,1821215,3935308
georgia,1994,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1994,0,0
grecia,1994,0,0
hong_kong,1994,0,0
hungria,1994,0,0
indonesia,1994,0,0
irlanda,1994,0,0
israel,1994,0,0
italia,1994,2745848,5058009
japao,1994,0,0
iugoslavia,1994,25920,36000
libano,1994,0,0
luxemburgo,1994,0,0
macedonia,1994,0,0
marrocos,1994,0,0
mexico,1994,0,0
moldavia,1994,0,0
montenegro,1994,0,0
noruega,1994,0,0
nova_zelandia,1994,0,0
paises_baixos_holanda,1994,0,0
panama,1994,0,0
peru,1994,0,0
porto_rico,1994,0,0
portugal,1994,2549247,4471214
reino_unido,1994,0,0
republica_dominicana,1994,0,0
romenia,1994,0,0
russia,1994,0,0
san_marino,1994,0,0
servia,1994,0,0
siria,1994,0,0
suazilandia,1994,0,0
suica,1994,0,0
tcheca_republica,1994,0,0
tunisia,1994,0,0
turquia,1994,0,0
ucrania,1994,0,0
uruguai,1994,35219,72528
nao_consta_na_tabela,1994,0,0
nao_declarados,1994,0,0
outros,1994,174758,289230
africa_do_sul,1995,0,0
alemanha,1995,11919346,19758144
argelia,1995,0,0
arabia_saudita,1995,0,0
argentina,1995,1397904,1992083
armenia,1995,0,0
australia,1995,0,0
austria,1995,1080,6205
bermudas,1995,0,0
belgica,1995,0,0
bolivia,1995,0,0
bosnia_herzegovina,1995,0,0
brasil,1995,0,0
bulgaria,1995,0,0
canada,1995,0,0
chile,1995,2622381,4165531
china,1995,0,0
coreia_do_sul_republica,1995,0,0
croacia,1995,0,0
cuba,1995,0,0
emirados_arabes_unidos,1995,0,0
eslovenia,1995,0,0
eslovaquia,1995,0,0
espanha,1995,385466,669208
estados_unidos,1995,142331,313916
franca,1995,2043172,5026251
georgia,1995,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1995,0,0
grecia,1995,0,0
hong_kong,1995,0,0
hungria,1995,0,0
indonesia,1995,0,0
irlanda,1995,0,0
israel,1995,0,0
italia,1995,3859353,7542440
japao,1995,0,0
iugoslavia,1995,51840,81408
libano,1995,0,0
luxemburgo,1995,0,0
macedonia,1995,0,0
marrocos,1995,0,0
mexico,1995,0,0
moldavia,1995,0,0
montenegro,1995,0,0
noruega,1995,0,0
nova_zelandia,1995,0,0
paises_baixos_holanda,1995,0,0
panama,1995,0,0
peru,1995,0,0
porto_rico,1995,0,0
portugal,1995,5442249,10703599
reino_unido,1995,0,0
republica_dominicana,1995,0,0
romenia,1995,0,0
russia,1995,0,0
san_marino,1995,0,0
servia,1995,0,0
siria,1995,0,0
suazilandia,1995,0,0
suica,1995,0,0
tcheca_republica,1995,0,0
tunisia,1995,0,0
turquia,1995,0,0
ucrania,1995,0,0
uruguai,1995,33150,73695
nao_consta_na_tabela,1995,0,0
nao_declarados,1995,0,0
outros,1995,200336,393140
africa_do_sul,1996,0,0
alemanha,1996,8680860,10629243
argelia,1996,0,0
arabia_saudita,1996,0,0
argentina,1996,779008,1438076
armenia,1996,0,0
australia,1996,0,0
austria,1996,0,0
bermudas,1996,0,0
belgica,1996,0,0
bolivia,1996,0,0
bosnia_herzegovina,1996,0,0
brasil,1996,0,0
bulgaria,1996,0,0
canada,1996,0,0
chile,1996,1964361,3273873
china,1996,0,0
coreia_do_sul_republica,1996,0,0
croacia,1996,0,0
cuba,1996,0,0
emirados_arabes_unidos,1996,0,0
eslovenia,1996,0,0
eslovaquia,1996,0,0
espanha,1996,510076,939905
estados_unidos,1996,275864,454266
franca,1996,1917908,4370132
georgia,1996,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1996,0,0
grecia,1996,0,0
hong_kong,1996,0,0
hungria,1996,0,0
indonesia,1996,0,0
irlanda,1996,0,0
israel,1996,0,0
italia,1996,3771901,8178592
japao,1996,0,0
iugoslavia,1996,0,0
libano,1996,0,0
luxemburgo,1996,0,0
macedonia,1996,0,0
marrocos,1996,0,0
mexico,1996,0,0
moldavia,1996,0,0
montenegro,1996,0,0
noruega,1996,0,0
nova_zelandia,1996,0,0
paises_baixos_holanda,1996,0,0
panama,1996,0,0
peru,1996,0,0
porto_rico,1996,0,0
portugal,1996,4438522,9226840
reino_unido,1996,0,0
republica_dominicana,1996,0,0
romenia,1996,0,0
russia,1996,0,0
san_marino,1996,0,0
servia,1996,0,0
siria,1996,0,0
suazilandia,1996,0,0
suica,1996,0,0
tcheca_republica,1996,0,0
tunisia,1996,0,0
turquia,1996,0,0
ucrania,1996,0,0
uruguai,1996,72000,164299
nao_consta_na_tabela,1996,63755,148879
nao_declarados,1996,21185,26664
outros,1996,127039,295772
africa_do_sul,1997,0,0
alemanha,1997,4867017,5108215
argelia,1997,0,0
arabia_saudita,1997,0,0
argentina,1997,1013306,2089559
armenia,1997,0,0
australia,1997,0,0
austria,1997,4404,10594
bermudas,1997,0,0
belgica,1997,13791,95375
bolivia,1997,0,0
bosnia_herzegovina,1997,0,0
brasil,1997,0,0
bulgaria,1997,0,0
canada,1997,0,0
chile,1997,2951870,5453225
china,1997,0,0
coreia_do_sul_republica,1997,0,0
croacia,1997,0,0
cuba,1997,0,0
emirados_arabes_unidos,1997,0,0
eslovenia,1997,0,0
eslovaquia,1997,0,0
espanha,1997,352213,1142017
estados_unidos,1997,511333,1122364
franca,1997,3388528,8771794
georgia,1997,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1997,0,0
grecia,1997,0,0
hong_kong,1997,0,0
hungria,1997,0,0
indonesia,1997,0,0
irlanda,1997,0,0
israel,1997,0,0
italia,1997,5203832,11182645
japao,1997,0,0
iugoslavia,1997,0,0
libano,1997,0,0
luxemburgo,1997,0,0
macedonia,1997,0,0
marrocos,1997,0,0
mexico,1997,0,0
moldavia,1997,0,0
montenegro,1997,0,0
noruega,1997,0,0
nova_zelandia,1997,0,0
paises_baixos_holanda,1997,0,0
panama,1997,0,0
peru,1997,0,0
porto_rico,1997,0,0
portugal,1997,5421763,12467340
reino_unido,1997,0,0
republica_dominicana,1997,0,0
romenia,1997,0,0
russia,1997,0,0
san_marino,1997,0,0
servia,1997,0,0
siria,1997,0,0
suazilandia,1997,0,0
suica,1997,0,0
tcheca_republica,1997,0,0
tunisia,1997,0,0
turquia,1997,0,0
ucrania,1997,0,0
uruguai,1997,89117,209952
nao_consta_na_tabela,1997,0,0
nao_declarados,1997,0,0
outros,1997,186470,548733
africa_do_sul,1998,0,0
alemanha,1998,3014081,4834030
argelia,1998,0,0
arabia_saudita,1998,0,0
argentina,1998,1295190,3073775
armenia,1998,0,0
australia,1998,0,0
austria,1998,8926,59378
bermudas,1998,0,0
belgica,1998,9363,40899
bolivia,1998,0,0
bosnia_herzegovina,1998,0,0
brasil,1998,0,0
bulgaria,1998,0,0
canada,1998,0,0
chile,1998,3203054,6005098
china,1998,0,0
coreia_do_sul_republica,1998,0,0
croacia,1998,0,0
cuba,1998,0,0
emirados_arabes_unidos,1998,0,0
eslovenia,1998,0,0
eslovaquia,1998,0,0
espanha,1998,370580,1328280
estados_unidos,1998,381199,885162
franca,1998,3853865,12027414
georgia,1998,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1998,0,0
grecia,1998,0,0
hong_kong,1998,0,0
hungria,1998,0,0
indonesia,1998,0,0
irlanda,1998,0,0
israel,1998,0,0
italia,1998,5481659,12837955
japao,1998,0,0
iugoslavia,1998,0,0
libano,1998,0,0
luxemburgo,1998,0,0
macedonia,1998,0,0
marrocos,1998,0,0
mexico,1998,0,0
moldavia,1998,0,0
montenegro,1998,0,0
noruega,1998,0,0
nova_zelandia,1998,0,0
paises_baixos_holanda,1998,0,0
panama,1998,0,0
peru,1998,0,0
porto_rico,1998,0,0
portugal,1998,4656474,12314487
reino_unido,1998,0,0
republica_dominicana,1998,0,0
romenia,1998,0,0
russia,1998,0,0
san_marino,1998,0,0
servia,1998,0,0
siria,1998,0,0
suazilandia,1998,0,0
suica,1998,0,0
tcheca_republica,1998,0,0
tunisia,1998,0,0
turquia,1998,0,0
ucrania,1998,0,0
uruguai,1998,277989,525654
nao_consta_na_tabela,1998,0,0
nao_declarados,1998,0,0
outros,1998,187919,480461
africa_do_sul,1999,0,0
alemanha,1999,2576557,4539354
argelia,1999,0,0
arabia_saudita,1999,0,0
argentina,1999,2475780,5284871
armenia,1999,0,0
australia,1999,0,0
austria,1999,83930,661104
bermudas,1999,0,0
belgica,1999,5550,23433
bolivia,1999,0,0
bosnia_herzegovina,1999,0,0
brasil,1999,0,0
bulgaria,1999,0,0
canada,1999,0,0
chile,1999,4312887,8756515
china,1999,0,0
coreia_do_sul_republica,1999,0,0
croacia,1999,0,0
cuba,1999,0,0
emirados_arabes_unidos,1999,0,0
eslovenia,1999,0,0
eslovaquia,1999,0,0
espanha,1999,396453,1906389
estados_unidos,1999,674683,992353
franca,1999,3529422,10122865
georgia,1999,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,1999,0,0
grecia,1999,0,0
hong_kong,1999,0,0
hungria,1999,0,0
indonesia,1999,0,0
irlanda,1999,0,0
israel,1999,0,0
italia,1999,6187860,14604418
japao,1999,0,0
iugoslavia,1999,0,0
libano,1999,0,0
luxemburgo,1999,0,0
macedonia,1999,0,0
marrocos,1999,0,0
mexico,1999,0,0
moldavia,1999,0,0
montenegro,1999,0,0
noruega,1999,0,0
nova_zelandia,1999,0,0
paises_baixos_holanda,1999,0,0
panama,1999,0,0
peru,1999,0,0
porto_rico,1999,0,0
portugal,1999,4408133,12406498
reino_unido,1999,0,0
republica_dominicana,1999,0,0
romenia,1999,0,0
russia,1999,0,0
san_marino,1999,0,0
servia,1999,0,0
siria,1999,0,0
suazilandia,1999,0,0
suica,1999,0,0
tcheca_republica,1999,0,0
tunisia,1999,0,0
turquia,1999,0,0
ucrania,1999,0,0
uruguai,1999,1712036,2756398
nao_consta_na_tabela,1999,0,0
nao_declarados,1999,0,0
outros,1999,49646,230829
africa_do_sul,2000,0,0
alemanha,2000,1164724,1668539
argelia,2000,0,0
arabia_saudita,2000,0,0
argentina,2000,2724941,6556544
armenia,2000,0,0
australia,2000,130097,446892
austria,2000,0,0
bermudas,2000,0,0
belgica,2000,0,0
bolivia,2000,0,0
bosnia_herzegovina,2000,0,0
brasil,2000,0,0
bulgaria,2000,0,0
canada,2000,0,0
chile,2000,5559322,12096840
china,2000,0,0
coreia_do_sul_republica,2000,0,0
croacia,2000,0,0
cuba,2000,0,0
emirados_arabes_unidos,2000,0,0
eslovenia,2000,0,0
eslovaquia,2000,0,0
espanha,2000,531425,1699237
estados_unidos,2000,426442,899698
franca,2000,3431635,8467949
georgia,2000,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,2000,0,0
grecia,2000,0,0
hong_kong,2000,0,0
hungria,2000,0,0
indonesia,2000,0,0
irlanda,2000,0,0
israel,2000,0,0
italia,2000,8261193,16364713
japao,2000,0,0
iugoslavia,2000,0,0
libano,2000,0,0
luxemburgo,2000,0,0
macedonia,2000,0,0
marrocos,2000,0,0
mexico,2000,0,0
moldavia,2000,0,0
montenegro,2000,0,0
noruega,2000,0,0
nova_zelandia,2000,0,0
paises_baixos_holanda,2000,0,0
panama,2000,0,0
peru,2000,0,0
porto_rico,2000,0,0
portugal,2000,5011051,13191073
reino_unido,2000,0,0
republica_dominicana,2000,0,0
romenia,2000,0,0
russia,2000,0,0
san_marino,2000,0,0
servia,2000,0,0
siria,2000,0,0
suazilandia,2000,0,0
suica,2000,0,0
tcheca_republica,2000,0,0
tunisia,2000,0,0
turquia,2000,0,0
ucrania,2000,0,0
uruguai,2000,1961733,3616134
nao_consta_na_tabela,2000,0,0
nao_declarados,2000,0,0
outros,2000,73451,295205
africa_do_sul,2001,42661,99201
alemanha,2001,909077,1169872
argelia,2001,0,0
arabia_saudita,2001,0,0
argentina,2001,2585537,6196286
armenia,2001,0,0
australia,2001,179310,636740
austria,2001,770,0
bermudas,2001,0,0
belgica,2001,0,0
bolivia,2001,0,0
bosnia_herzegovina,2001,0,0
brasil,2001,0,0
bulgaria,2001,0,0
canada,2001,0,0
chile,2001,5160203,11122691
china,2001,0,0
coreia_do_sul_republica,2001,0,0
croacia,2001,0,0
cuba,2001,0,0
emirados_arabes_unidos,2001,0,0
eslovenia,2001,0,0
eslovaquia,2001,0,0
espanha,2001,624644,2360928
estados_unidos,2001,374590,1036201
franca,2001,3118460,7968430
georgia,2001,0,0
georgia_do_sul_e_sandwich_do_sul_ilhas,2001,0,0
grecia,2001,0,0
hong_kong,2001,0,0
hungria,2001,0,0
indonesia,2001,0,0
irlanda,2001,0,0
israel,2001,0,0
italia,2001,8113437,15592191
japao,2001,0,0
iugoslavia,2001,0,0
libano,2001,0,0
luxemburgo,2001,0,0
macedonia,2001,0,0
marrocos,2001,0,0
mexico,2001,0,0
moldavia,2001,0,0
montenegro,2001,0,0
